Test Name,Test ID,Algorithm Name,Degree,timeIntervalSizeSec,segmentSizeSec,Tmin Factor,numberOfPointsPerSegment,initialNumberOfPoints,Number of Points,runTimeSec,runTimeMicro,numberOfIterations,avgTimeMicro,minTimeMicro,TCA Distance,TCA Time,TOLd,TOLt
CALSPHERE 1             _OSCAR 7 (AO-7)          ,12,ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,11533,0.012673000000000000236921593455,12673.000000000000000000000000000000,10,12598.299999999999272404238581657410,12545.000000000000000000000000000000,471.573859992817347119853366166353,1285001.565594007493928074836730957031,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _STARLETTE               ,13,ANCAS,15,2419200.000000000000000000000000000000,3125.166718511277395009528845548630,0.500000000000000000000000000000,16,11611,11608,0.020293999999999999539479489385,20294.000000000000000000000000000000,10,16397.700000000000727595761418342590,12591.000000000000000000000000000000,36.755854821851869473903207108378,1343413.332455685827881097793579101562,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _LAGEOS 1                ,14,ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,11533,0.013913000000000000019872992141,13913.000000000000000000000000000000,10,13859.600000000000363797880709171295,13813.000000000000000000000000000000,4878.494789066631710738874971866608,175000.445173597865505144000053405762,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _OPS 8701 (DSP 10)       ,15,ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,11533,0.015221000000000000154654067330,15221.000000000000000000000000000000,10,15186.000000000000000000000000000000,15141.000000000000000000000000000000,35404.658941259927814826369285583496,51461.657650556880980730056762695312,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _PHASE 3B (AO-10)        ,16,ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,11533,0.017750999999999999418021090491,17751.000000000000000000000000000000,10,17621.599999999998544808477163314819,17573.000000000000000000000000000000,3102.426158236271476198453456163406,1554575.002894153352826833724975585938,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _UOSAT 2 (UO-11)         ,17,ANCAS,15,2419200.000000000000000000000000000000,2906.728742765697006689151749014854,0.500000000000000000000000000000,16,12481,12478,0.021554000000000000242250663973,21554.000000000000000000000000000000,10,16967.500000000000000000000000000000,13347.000000000000000000000000000000,369.236207512006217257294338196516,1882863.908860430354252457618713378906,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _AJISAI (EGS)            ,18,ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,11533,0.012654000000000000317190718135,12654.000000000000000000000000000000,10,12561.899999999999636202119290828705,12527.000000000000000000000000000000,493.216728886164219147758558392525,1751520.187993236351758241653442382812,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _TDRS 3                  ,19,ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,11533,0.014926999999999999296784736202,14927.000000000000000000000000000000,10,14879.899999999999636202119290828705,14817.000000000000000000000000000000,34772.035583218916144687682390213013,2098251.820197023916989564895629882812,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _COSMOS 1989 (ETALON 1)  ,20,ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,11533,0.013823000000000000217492690524,13823.000000000000000000000000000000,10,13781.899999999999636202119290828705,13731.000000000000000000000000000000,18119.442860967916203662753105163574,2071886.827369674108922481536865234375,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _COSMOS 2024 (ETALON 2)  ,21,ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,11533,0.022317000000000000031752378504,22317.000000000000000000000000000000,10,16474.299999999999272404238581657410,13809.000000000000000000000000000000,18118.006608399005926912650465965271,2309811.096726193558424711227416992188,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _FLTSATCOM 8 (USA 46)    ,22,ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,11533,0.014675999999999999809374706672,14676.000000000000000000000000000000,10,14641.399999999999636202119290828705,14573.000000000000000000000000000000,34774.029800183925544843077659606934,1884436.524222261970862746238708496094,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _LUSAT (LO-19)           ,23,ANCAS,15,2419200.000000000000000000000000000000,3013.681225401629035332007333636284,0.500000000000000000000000000000,16,12031,12028,0.013096000000000000001998401444,13096.000000000000000000000000000000,10,13030.899999999999636202119290828705,12994.000000000000000000000000000000,177.288220934393422112407279200852,197069.432030101801501587033271789551,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _HST                     ,24,ANCAS,15,2419200.000000000000000000000000000000,2848.910930892243868584046140313148,0.500000000000000000000000000000,16,12736,12733,0.013915999999999999550692741934,13916.000000000000000000000000000000,10,13872.399999999999636202119290828705,13789.000000000000000000000000000000,461.587052902532946063729468733072,1372193.177863629069179296493530273438,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _SKYNET 4C               ,25,ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,11533,0.023217000000000001525002346625,23217.000000000000000000000000000000,10,16515.299999999999272404238581657410,14414.000000000000000000000000000000,34784.265454547079571057111024856567,2337185.434255158528685569763183593750,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _USA 65 (DSP 15)         ,26,ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,11533,0.014564999999999999821809204548,14565.000000000000000000000000000000,10,14559.799999999999272404238581657410,14484.000000000000000000000000000000,35293.507360903000517282634973526001,1494621.938074363395571708679199218750,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _TDRS 5                  ,27,ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,11533,0.014727999999999999772293257649,14728.000000000000000000000000000000,10,14675.500000000000000000000000000000,14634.000000000000000000000000000000,34674.935189252995769493281841278076,2016497.311615739949047565460205078125,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _USA 75 (DSP 16)         ,28,ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,11533,0.014682000000000000605737682235,14682.000000000000000000000000000000,10,14627.899999999999636202119290828705,14587.000000000000000000000000000000,35069.593638051162997726351022720337,985286.597360037849284708499908447266,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _LAGEOS 2                ,29,ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,11533,0.020004999999999998477884233239,20005.000000000000000000000000000000,10,15805.000000000000000000000000000000,12363.000000000000000000000000000000,4651.639352173279803537297993898392,2083793.163568603340536355972290039062,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _TDRS 6                  ,30,ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,11533,0.014560000000000000025535129566,14560.000000000000000000000000000000,10,14517.200000000000727595761418342590,14469.000000000000000000000000000000,34788.240643030883802566677331924438,1494586.643249019514769315719604492188,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _SCD 1                   ,31,ANCAS,15,2419200.000000000000000000000000000000,2989.230377959887391625670716166496,0.500000000000000000000000000000,16,12136,12133,0.013272000000000000810573830279,13272.000000000000000000000000000000,10,13214.700000000000727595761418342590,13177.000000000000000000000000000000,225.540022254334417084464803338051,1838700.725062519544735550880432128906,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _UFO 2 (USA 95)          ,32,ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,11533,0.014347999999999999642952275281,14348.000000000000000000000000000000,10,14304.600000000000363797880709171295,14265.000000000000000000000000000000,34765.721289535897085443139076232910,2079321.915141962235793471336364746094,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _STELLA                  ,33,ANCAS,15,2419200.000000000000000000000000000000,3026.440452881004603113979101181030,0.500000000000000000000000000000,16,11986,11983,0.020826999999999998292032898917,20827.000000000000000000000000000000,10,14747.600000000000363797880709171295,12906.000000000000000000000000000000,170.540700402615073016932001337409,298573.649185574671719223260879516602,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _EYESAT A (AO-27)        ,34,ANCAS,15,2419200.000000000000000000000000000000,3020.044576948526810156181454658508,0.500000000000000000000000000000,16,12016,12013,0.013192999999999999866107103230,13193.000000000000000000000000000000,10,13143.299999999999272404238581657410,13098.000000000000000000000000000000,183.029204221857128231931710615754,807266.541180802043527364730834960938,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _ITAMSAT (IO-26)         ,35,ANCAS,15,2419200.000000000000000000000000000000
